id,image,page_type,has_text,has_table,objects_present,caption_short,caption_detail,text_in_image,review_priority,auto_flags,notes,is_checked,error_tags,change_log,created_at,updated_at
SGK_CanhDieu_DaoDuc_1_page_011,SGK_CanhDieu_DaoDuc_1_page_011.png,exercise,true,false,"[""person_child"",""student"",""book"",""pen"",""school_bag"",""table"",""illustration_scene""]",Trang sách bài tập gồm câu hỏi thảo luận và 6 tranh minh họa đánh số từ 1 đến 6 về các hoạt động sắp xếp đồ đạc gọn gàng.,"Phần trên cùng của trang là mục ""b. Thảo luận"" với hai câu hỏi gạch đầu dòng: ""– Vì sao bạn Minh đi học muộn?"" và ""– Sống gọn gàng, ngăn nắp có ích lợi gì?"". Ngay bên dưới là yêu cầu mục c: ""Xem tranh và nêu những biểu hiện sống gọn gàng, ngăn nắp"".

Phần chính của trang chứa 6 bức tranh minh họa được đánh số thứ tự trong vòng tròn xanh:
- Hình 1 (góc trên bên trái): Một bé gái đang treo áo và túi xách lên móc treo tường.
- Hình 2 (góc trên bên phải): Trong thư viện hoặc lớp học, một học sinh nữ đang xếp sách lên kệ, hai học sinh khác đang ngồi đọc sách tại bàn.
- Hình 3 (hàng giữa bên trái): Một bé gái đang sắp xếp giày dép vào kệ để giày nhiều tầng.
- Hình 4 (hàng giữa bên phải): Một bé trai đang đặt đồ chơi (ô tô, mũ) lên kệ gỗ.
- Hình 5 (góc dưới bên trái): Một bé trai đang treo cây chổi lên móc trên tường.
- Hình 6 (góc dưới bên phải): Một bé trai đứng cạnh bàn học, trên bàn có đèn học, hộp bút và sách vở được xếp chồng ngay ngắn.

Góc dưới cùng bên phải trang là số trang ""9"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:15:05.497652+00
SGK_CanhDieu_DaoDuc_1_page_012,SGK_CanhDieu_DaoDuc_1_page_012.png,exercise,true,false,"[""person_child"",""student"",""animal_generic"",""book"",""table"",""illustration_scene""]","Trang bài tập với tiêu đề Luyện tập, gồm hai tranh minh họa tình huống về ý thức gọn gàng, ngăn nắp của học sinh.","Góc trên cùng bên trái có biểu tượng chú chim đang đọc sách cạnh nhãn tiêu đề ""LUYỆN TẬP"". Ngay bên dưới là đề bài: ""a. Trong các tranh dưới đây, bạn nào là người gọn gàng, ngăn nắp? Bạn nào chưa gọn gàng, ngăn nắp?"".

Phần giữa trang là hai hình minh họa được đánh số thứ tự:

Hình 1 nằm ở phía trên, vẽ cảnh ngoài sân. Hai bạn nhỏ đứng ở cổng nói vọng vào trong bong bóng thoại: ""Đi chơi với chúng tớ đi."". Trong sân, một bạn nữ mặc váy vàng đang tưới cây liền quay lại đáp trong bong bóng thoại: ""Tớ ra ngay!"". Bạn nữ này chạy về phía cổng, để lại chiếc bình tưới màu tím bị đổ nghiêng trên mặt đất, nước chảy ra ngoài. Góc dưới bên trái hình có số ""1"" trong hình tròn xanh. Dưới hình là dòng chú thích: ""Khi bạn gọi, Vân vứt luôn bình tưới và chạy đi chơi với các bạn."".

Hình 2 nằm ở phía dưới, vẽ hai bạn học sinh nữ đang ngồi làm thủ công tại bàn học. Trên bàn có giấy màu, kéo và hồ dán. Bạn nữ bên trái đang chăm chú dán hình bông hoa lên giấy đỏ. Bạn nữ bên phải dùng tay gạt các mẩu giấy vụn từ trên mặt bàn xuống sàn nhà. Góc dưới bên trái hình có số ""2"" trong hình tròn xanh. Giữa trang có logo mờ ""Cánh Diều"".

Góc dưới cùng bên trái trang sách là số trang ""10"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:17:17.264896+00
SGK_CanhDieu_DaoDuc_1_page_013,SGK_CanhDieu_DaoDuc_1_page_013.png,exercise,true,false,"[""person_child"",""person_adult"",""book"",""school_bag"",""table"",""illustration_scene""]",Trang sách gồm các tranh minh họa tình huống sinh hoạt gia đình và một bài tập tình huống về việc sắp xếp phòng ở gọn gàng.,"Trang sách có ba hình minh họa được sắp xếp từ trên xuống dưới. 

Hình trên cùng được đánh số 3 ở góc dưới bên trái hình. Tranh vẽ cảnh trong phòng ăn, một người phụ nữ đang bê đĩa thức ăn đặt lên bàn và nói trong bong bóng thoại: ""Vào ăn cơm đi con!"". Một bé trai đang quỳ dưới sàn, xếp đồ chơi vào hộp các tông và đáp lại: ""Vâng ạ! Con xếp dọn đồ chơi đã."".

Hình giữa được đánh số 4. Tranh vẽ một bé gái đang đứng cạnh bàn học, hai tay cầm một cuốn sách màu xanh có chữ ""ĐẠO ĐỨC 1"". Trên bàn có một cuốn sách màu tím và hộp bút.

Ngay bên dưới là dòng chữ yêu cầu bài tập: ""b. Em hãy hướng dẫn bạn trong tranh sắp xếp phòng cho gọn gàng, ngăn nắp"".

Hình minh họa dưới cùng mô tả một căn phòng ngủ rất bừa bộn. Quần áo, sách vở, ba lô và đồ chơi vứt lung tung trên giường và dưới sàn nhà. Một bé trai đứng bên phải, tay gãi đầu nhìn vào đống lộn xộn với vẻ bối rối.

Góc dưới cùng bên phải trang sách là số trang ""11"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:18:00.57244+00
SGK_CanhDieu_DaoDuc_1_page_014,SGK_CanhDieu_DaoDuc_1_page_014.png,content,true,false,"[""person_child"",""student"",""animal_generic"",""book"",""school_bag"",""table"",""illustration_scene""]","Trang sách giáo khoa gồm phần Tự liên hệ, Vận dụng và Lời khuyên về việc giữ gìn sự gọn gàng, ngăn nắp. Trang có hình minh họa học sinh gấp quần áo và sắp xếp sách vở.","Phần trên cùng trang là mục ""c. Tự liên hệ"" với câu hỏi: ""Em đã làm được và chưa làm được những việc gì để nơi ở, nơi học gọn gàng, ngăn nắp?"". Ngay bên dưới là tiêu đề ""VẬN DỤNG"" được trang trí bằng hình một chú chim nhỏ đang hót. Nội dung phần này liệt kê các việc cần làm: ""Tập sắp xếp sách vở, đồ dùng cá nhân ở lớp."", ""Quan sát và sắp xếp lại lớp học gọn gàng, ngăn nắp."", và mục ""Hằng ngày thực hiện:"" bao gồm ""Gấp quần áo."" và ""Sắp xếp gọn gàng, ngăn nắp góc học tập ở nhà."".

Phần giữa trang có hai hình minh họa cho các hoạt động trên. Hình bên trái vẽ một bé trai và một bé gái đang cùng nhau gấp quần áo trên bàn. Hình bên phải vẽ một bé gái đang cất sách vào chiếc cặp sách màu hồng.

Phần cuối trang là một khung màu hồng với nhãn ""LỜI KHUYÊN"" ở góc trên. Bên trong khung chứa nội dung: ""Gọn gàng, ngăn nắp giúp em / Đồ dùng bền đẹp, khi tìm có ngay."". Góc dưới cùng bên trái trang là số trang ""12"".",,normal,[],Có watermark mờ chữ Cánh Diều ở giữa trang.,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:19:58.056199+00
SGK_CanhDieu_DaoDuc_1_page_015,SGK_CanhDieu_DaoDuc_1_page_015.png,content,true,false,"[""animal_generic"",""food_vegetable"",""school_bag"",""illustration_scene""]","Trang sách giáo khoa bài 3 phần Khởi động, kể chuyện ""Thỏ và Rùa"" qua hai bức tranh minh họa kèm lời dẫn.","Phía trên cùng trang là tiêu đề bài học ""Bài 3 HỌC TẬP, SINH HOẠT ĐÚNG GIỜ"". Ngay bên dưới là mục ""KHỞI ĐỘNG"" kèm biểu tượng chú chim nhỏ, tiếp theo là yêu cầu ""a. Kể chuyện theo tranh"" và tên câu chuyện ""Thỏ và Rùa"" được in màu xanh.

Phần nội dung chính gồm hai bức tranh minh họa được đánh số:
Bức tranh số 1 vẽ cảnh Thỏ và Rùa đang đi bộ trên con đường đất, xung quanh có cây cối và nấm. Thỏ đeo ba lô màu tím, còn Rùa xách túi màu xanh. Ngay dưới tranh là dòng chú thích: ""1 Buổi sáng, Thỏ và Rùa cùng nhau đi học."".

Bức tranh số 2 vẽ cảnh Rùa đang đi một mình về phía cổng trường bằng gỗ. Trên cổng trường có biển hiệu ghi ""TRƯỜNG TIỂU HỌC"". Ngay dưới tranh là dòng chú thích: ""2 Rùa biết mình chậm chạp nên đi thẳng một mạch đến trường."".

Góc dưới cùng bên phải trang là số trang ""13"".",,low,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:20:34.756428+00
SGK_CanhDieu_DaoDuc_1_page_016,SGK_CanhDieu_DaoDuc_1_page_016.png,content,true,false,"[""animal_generic"",""book"",""school_bag"",""illustration_scene""]",Trang sách truyện tranh minh họa câu chuyện ngụ ngôn về Thỏ và Rùa với ba bức tranh diễn biến tiếp theo và câu hỏi thảo luận.,"Trang sách gồm ba bức tranh minh họa được đánh số thứ tự từ 3 đến 5, xếp dọc từ trên xuống dưới, kể tiếp diễn biến câu chuyện.

Bức tranh số 3 ở trên cùng vẽ cảnh chú Thỏ đeo ba lô đang vui vẻ chạy nhảy trong rừng, tay cầm một bông hoa và mắt nhìn theo một chú bướm vàng đang bay. Ngay dưới hình là dòng chữ: ""3 Còn Thỏ cậy mình nhanh nhẹn nên la cà dọc đường.""

Bức tranh số 4 ở giữa vẽ một chú Chó lớn tuổi, đeo kính, đang cầm dùi đánh vào một cái trống lớn. Ở phía xa ngoài cổng, chú Thỏ đang hốt hoảng chạy vào. Dưới hình có dòng chú thích: ""4 Nghe tiếng trống trường, Thỏ chạy cuống cuồng.""

Bức tranh số 5 ở dưới cùng vẽ cảnh bên trong lớp học. Cô giáo Mèo đang cầm sách đứng giảng bài, bạn Rùa đang đứng giữa lớp, còn các bạn Lợn, Gấu, Vịt đang ngồi nghe. Chú Thỏ đứng ở cửa lớp với vẻ mặt lo lắng, buồn bã. Dưới hình là dòng chữ: ""5 Nhưng Thỏ đến lớp vẫn bị muộn.""

Phía dưới góc phải của phần tranh có ghi nguồn: ""(Phỏng theo Ê-dốp)"".

Phần cuối trang là mục bài tập với tiêu đề in đậm ""b. Trả lời câu hỏi"" và nội dung câu hỏi: ""Thỏ hay Rùa đến lớp đúng giờ? Vì sao bạn đến đúng giờ?"". Số trang ""14"" nằm ở góc dưới cùng bên trái.",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:22:27.47354+00
SGK_CanhDieu_DaoDuc_1_page_017,SGK_CanhDieu_DaoDuc_1_page_017.png,exercise,true,false,"[""person_adult"",""student"",""teacher"",""book"",""pen"",""clock_digital"",""table"",""illustration_scene""]",Trang sách bài tập phần Khám phá với câu hỏi thảo luận về hành vi phù hợp. Trang gồm 4 tranh minh họa đánh số từ 1 đến 4 mô tả các hoạt động khác nhau của học sinh trong ngày.,"Phần đầu trang có tiêu đề mục ""KHÁM PHÁ"" kèm biểu tượng chú chim cầm kính lúp. Ngay bên dưới là câu hỏi bài tập: ""a. Bạn trong mỗi tranh đang làm gì? Việc bạn làm vào lúc đó có phù hợp không?"".

Phía dưới là 4 bức tranh minh họa được đánh số thứ tự:
- Hình 1 ở hàng trên: Vẽ cảnh lớp học. Trên bảng đen có ghi môn ""Toán"", ngày tháng ""Thứ Sáu ngày 09 tháng 10 năm 2020"", tên bài ""Phép cộng trong phạm vi 6"" và các phép tính ""5 + 1 ="", ""3 + 3 ="", ""2 + 4 ="". Thầy giáo đang giảng bài và các bạn học sinh giơ tay phát biểu, tuy nhiên có một bạn nữ đang ngồi vẽ hình con thỏ vào vở thay vì chú ý.
- Hình 2 ở hàng giữa bên trái: Vẽ cảnh phòng ngủ. Một bạn gái đang ngủ trên giường với ký hiệu ""Z Z Z"". Một người phụ nữ (mẹ) đang mở cửa bước vào. Trên bàn đầu giường có đồng hồ điện tử hiển thị giờ nhưng số bị mờ.
- Hình 3 ở góc hàng bên phải: Vẽ một bạn nam đang ngồi học bài nghiêm túc tại bàn. Trên tường có đồng hồ điện tử hiển thị ""20:00"".
- Hình 4 ở dưới cùng: Vẽ một bạn nam đang ngồi bệt xuống sàn xem ti vi và ăn vặt trong phòng khách tối. Đồng hồ treo tường hiển thị ""23:00"".

Góc dưới bên phải trang là số trang ""15"".",,high,"[""OCR_UNREADABLE"",""LAYOUT_COMPLEX""]","Đồng hồ trong hình 2 bị mờ số, khó xác định chính xác giờ (có thể là 07:00 hoặc 21:00).",checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:24:20.628827+00
SGK_CanhDieu_DaoDuc_1_page_018,SGK_CanhDieu_DaoDuc_1_page_018.png,exercise,true,false,"[""person_child"",""person_adult"",""student"",""teacher"",""book"",""school_bag"",""clock_analog"",""illustration_scene""]",Trang sách bài tập gồm các tình huống minh họa về tác hại của việc không đúng giờ và gợi ý các cách để thực hiện đúng giờ.,"Phần trên của trang là mục ""b. Xem tranh và thảo luận"" với câu hỏi chủ đề ""Không đúng giờ có tác hại gì?"". Bên dưới là ba bức tranh minh họa được đánh số thứ tự.
Tranh số 1 ở góc trái: Một học sinh nữ đeo cặp đứng ở cửa lớp học, nói với cô giáo đang đứng trên bục giảng: ""Em xin cô vào lớp ạ!"".
Tranh số 2 ở góc phải: Một học sinh nam gục đầu xuống bàn vẻ mệt mỏi, cô giáo đứng bên cạnh ân cần hỏi han. Bong bóng thoại của học sinh ghi: ""Tối qua em đi ngủ muộn ạ!"".
Tranh số 3 nằm ngang phía dưới hai tranh trên: Một chiếc xe buýt màu vàng đang mở cửa, cô phụ trách đứng ở cửa xe vẫy tay gọi: ""Lên xe nhanh đi em!"". Tuy nhiên, cậu học sinh nam gần đó lại đang mải cúi xuống nhìn con chuồn chuồn trên cỏ, phía sau là cổng vòm có chữ ""KHU VUI CHƠI"".

Phần dưới trang là mục ""c. Tìm những cách giúp em thực hiện đúng giờ"". Trung tâm là hình minh họa một bé trai đang suy nghĩ, xung quanh là các bong bóng gợi ý giải pháp:
- Bong bóng bên trái vẽ cảnh bé trai dặn dò mẹ: ""Sáng mai mẹ nhớ gọi con dậy nhé!"".
- Bong bóng phía trên vẽ một chiếc đồng hồ báo thức đang reo.
- Bong bóng bên phải vẽ một tờ giấy ghi chú có dòng chữ ""Phiếu nhắc việc"".
- Bong bóng ngoài cùng bên phải chứa một dấu chấm hỏi ""?"".
Góc dưới cùng bên trái là số trang ""16"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:28:10.070778+00
SGK_CanhDieu_DaoDuc_1_page_019,SGK_CanhDieu_DaoDuc_1_page_019.png,exercise,true,false,"[""person_child"",""person_adult"",""school_bag"",""clock_analog"",""illustration_scene""]",Trang sách bài tập phần Luyện tập với ba tranh minh họa tình huống về việc quản lý thời gian và câu hỏi tự liên hệ.,"Góc trên cùng bên trái có tiêu đề ""LUYỆN TẬP"" kèm hình minh họa nhỏ một chú chim đang đọc sách. Ngay bên dưới là yêu cầu mục a: ""a. Nhận xét việc làm của các bạn trong tranh"".

Trang sách trình bày ba bức tranh minh họa được đánh số thứ tự từ trên xuống dưới:

Tranh số 1: Vẽ cảnh trong nhà, một bé gái đang ngồi chơi xếp hình trên sàn, bên cạnh có chiếc cặp sách. Một người phụ nữ đứng nhìn bé gái với vẻ không hài lòng, bong bóng thoại của người phụ nữ có dòng chữ: ""Giờ này con vẫn chưa tắm à?"".

Tranh số 2: Vẽ cảnh ngoài trời với ba bé trai. Hai bạn đang ngồi chơi dưới đất, một bạn trong số đó níu tay bạn nam đang đứng và nói: ""Ngồi chơi thêm tí nữa!"". Bạn nam đang đứng đeo cặp sách, giơ tay từ chối và nói: ""Không, đến giờ tớ phải về rồi!"".

Tranh số 3: Vẽ cảnh trong phòng, một bé trai hai tay cầm chiếc đồng hồ báo thức màu đỏ đưa cho người phụ nữ và nói: ""Mẹ đặt giờ báo thức giúp con ạ!"".

Phần dưới cùng là mục b với tiêu đề ""b. Tự liên hệ"" và câu hỏi: ""Em đã thực hiện được những việc làm nào đúng giờ?"". Góc dưới bên phải trang là số trang ""17"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:28:30.239651+00
SGK_CanhDieu_DaoDuc_1_page_020,SGK_CanhDieu_DaoDuc_1_page_020.png,exercise,true,false,"[""person_child"",""person_adult"",""illustration_scene""]","Trang sách bài tập phần Vận dụng hướng dẫn học sinh làm phiếu nhắc việc, minh họa bằng các tờ giấy ghi chú màu sắc và tranh vẽ mẹ cùng bé dán phiếu lên bảng.","Phần đầu trang có tiêu đề ""VẬN DỤNG"" kèm biểu tượng chú chim nhỏ. Bên dưới là các yêu cầu: ""Cùng bạn tập làm phiếu nhắc việc tại lớp."", ""Nhờ bố mẹ hướng dẫn cách đặt chuông đồng hồ báo thức."", và ""Cùng bố mẹ làm phiếu nhắc việc một tuần."".

Tiếp theo là hình ảnh minh họa các tờ phiếu nhắc việc nhiều màu sắc được sắp xếp thành hai hàng. Hàng trên gồm: tờ màu hồng ghi ""Thứ Hai""; tờ màu cam ghi ""Thứ Ba 17h00"" kèm hình bàn cờ vua; tờ màu xanh ngọc ghi ""Thứ Tư 9h00"" kèm hình chậu cây. Bên phải là tờ màu xanh dương nhạt ghi ""Chủ nhật 18h00"" kèm hình chiếc bánh sinh nhật. Hàng dưới gồm các tờ màu xanh lá, xanh dương đậm và đỏ lần lượt ghi ""Thứ Năm"", ""Thứ Sáu"", ""Thứ Bảy"".

Ngay dưới các phiếu màu là dòng hướng dẫn: ""Dán phiếu nhắc việc vào nơi em dễ quan sát."". Minh họa cho hoạt động này là hình ảnh một người phụ nữ (mẹ) mặc áo tím và một bé gái mặc váy hồng đang cùng nhau dán các tờ giấy nhỏ lên một tấm bảng treo tường.

Phần cuối trang liệt kê hai gạch đầu dòng: ""Lựa chọn và thực hiện cách làm phù hợp để luôn đúng giờ."" và ""Nhắc nhở khi bạn em chưa đúng giờ."". Dưới cùng là khung màu hồng tiêu đề ""LỜI KHUYÊN"" chứa hai câu thơ: ""Đúng giờ nhớ nhé em ơi / Sinh hoạt nền nếp, mọi người mến yêu."". Số trang ""18"" nằm ở góc dưới bên trái.",,high,"[""LAYOUT_COMPLEX""]",,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:35:32.167837+00
SGK_CanhDieu_DaoDuc_1_page_021,SGK_CanhDieu_DaoDuc_1_page_021.png,content,true,false,"[""person_child"",""person_adult"",""student"",""animal_generic"",""school_bag"",""illustration_scene""]","Trang sách giáo khoa bài 4 về chủ đề tự chăm sóc bản thân, gồm hoạt động khởi động hát theo nhạc và hoạt động khám phá so sánh sự gọn gàng qua tranh vẽ.","Phần trên cùng là khung tiêu đề màu cam với dòng chữ: ""Chủ đề TỰ CHĂM SÓC BẢN THÂN"". Ngay bên dưới là tên bài học: ""Bài 4 SẠCH SẼ, GỌN GÀNG"".

Tiếp theo là phần ""KHỞI ĐỘNG"" có biểu tượng chú chim nhỏ. Mục a yêu cầu: ""Cùng bạn hát bài Thật đáng yêu"", kèm thông tin ""Nhạc và lời: Nghiêm Bá Hồng"". Minh họa cho phần này là một bức tranh phong cảnh có ngôi nhà, mặt trời và cây xanh. Trong tranh, một người phụ nữ đang đứng ở cửa và đưa tay về phía một bé trai đang chạy tới, xung quanh có hai chú chim đang bay.

Phía dưới bức tranh là câu hỏi mục b: ""Vì sao bạn nhỏ trong bài hát lại đáng yêu?"".

Phần tiếp theo là ""KHÁM PHÁ"" với biểu tượng chú chim cầm kính lúp. Mục a đặt câu hỏi: ""Bạn trong tranh nào sạch sẽ, gọn gàng?"". Bên dưới là hai hình vẽ minh họa đánh số 1 và 2:
- Hình số 1 bên trái vẽ một bé gái đeo cặp sách màu hồng, tóc tai rối bù, quần áo xộc xệch, mặt lấm lem.
- Hình số 2 bên phải vẽ một bé gái đeo cặp sách màu vàng, tóc buộc hai bên gọn gàng, quần áo chỉnh tề, đang giơ tay vẫy.

Góc dưới cùng bên phải trang sách là số trang ""19"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:36:43.783395+00
SGK_CanhDieu_DaoDuc_1_page_022,SGK_CanhDieu_DaoDuc_1_page_022.png,exercise,true,false,"[""person_child"",""illustration_scene""]",Trang sách bài tập gồm hai phần b và c. Phần b yêu cầu nêu biểu hiện sạch sẽ qua 3 tranh nhỏ. Phần c là câu hỏi thảo luận kèm 4 tranh minh họa các hoạt động vệ sinh cá nhân của một bé gái.,"Phần trên của trang là mục b với tiêu đề: ""b. Nêu những biểu hiện của sạch sẽ, gọn gàng"". Bên dưới là 3 hình minh họa nhỏ được đánh số thứ tự màu xanh lam:
Hình 1: Chân dung một bé gái với mái tóc buộc hai bên gọn gàng.
Hình 2: Một bàn tay duỗi thẳng với móng tay được cắt ngắn sạch sẽ.
Hình 3: Đôi chân mang tất và giày màu đỏ ngay ngắn.

Phần giữa trang là mục c với tiêu đề: ""c. Thảo luận"". Dưới đó là ba câu hỏi gạch đầu dòng:
- ""– Bạn trong mỗi tranh dưới đây đang làm gì để sạch sẽ, gọn gàng?""
- ""– Những việc làm đó nên được thực hiện vào lúc nào?""
- ""– Những việc làm đó có ích lợi gì?""

Phần dưới cùng là 4 tranh minh họa lớn hơn mô tả các hoạt động, được đánh số từ 1 đến 4:
Hình 1 (trên trái): Bé gái đang cầm bàn chải đánh răng trước bồn rửa mặt và gương.
Hình 2 (trên phải): Bé gái đang dùng khăn lau mặt tại bồn rửa.
Hình 3 (dưới trái): Bé gái đang chải tóc trước gương tủ quần áo.
Hình 4 (dưới phải): Bé gái đang đứng soi gương toàn thân và chỉnh lại váy áo.

Góc dưới cùng bên trái trang có số trang: ""20"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:37:22.382722+00
SGK_CanhDieu_DaoDuc_1_page_023,SGK_CanhDieu_DaoDuc_1_page_023.png,exercise,true,false,"[""person_child"",""book"",""school_bag"",""illustration_scene""]",Trang bài tập thực hành với các tranh minh họa về vệ sinh cá nhân và câu hỏi xác định hành vi nên hoặc không nên làm.,"Phần trên của trang hiển thị 4 bức tranh minh họa đánh số thứ tự từ 5 đến 8. Hình 5: Một bé gái đang ngồi cởi giày để xếp lên kệ, bên cạnh có chiếc cặp sách. Hình 6: Một bé gái đang rửa tay tại bồn rửa, trên tường có biển ""WC"". Hình 7: Một em nhỏ đang tắm dưới vòi hoa sen. Hình 8: Một bé gái đang chăm chú cắt móng tay.

Ở giữa trang là tiêu đề ""LUYỆN TẬP"" màu xanh lá cây kèm biểu tượng chú chim đang đọc sách. Ngay bên dưới là đề bài: ""a. Nêu những việc em không nên làm trong các tranh dưới đây:"".

Phần dưới cùng là một nhóm 5 tranh tròn nhỏ được đánh số 1, 2, 3, 4, 5 bao quanh một dấu chấm hỏi ""?"" màu đỏ lớn ở chính giữa. Hình 1 (trên cùng): Một bé trai đang dùng gáo múc nước từ xô dội lên đầu. Hình 2 (bên phải): Hai bạn nhỏ đang lội và nghịch nước bẩn dưới đất. Hình 3 (góc dưới phải): Một bé trai đang dùng tay bốc thức ăn đưa vào miệng. Hình 4 (góc dưới trái): Một bé trai đang đứng chải đầu trước gương. Hình 5 (bên trái): Một bé gái đang gãi bụng với vẻ mặt khó chịu. Góc dưới cùng bên phải trang là số trang ""21"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:38:21.534025+00
SGK_CanhDieu_DaoDuc_1_page_024,SGK_CanhDieu_DaoDuc_1_page_024.png,exercise,true,false,"[""person_child"",""student"",""school_bag"",""illustration_scene""]",Trang sách bài tập gồm hai tình huống ứng xử về vệ sinh cá nhân và ba hình ảnh hướng dẫn thực hành tự chăm sóc bản thân.,"Đầu trang là tiêu đề mục ""b. Xử lí tình huống"".
Ngay bên dưới là nhãn ""Tình huống 1"". Hình minh họa một bé trai đeo cặp sách màu đỏ đang ăn kem, để kem dính bẩn quanh miệng và trên áo trắng. Dưới hình là câu hỏi: ""Nếu đi cùng bạn, em sẽ khuyên bạn như thế nào?"".
Tiếp theo là nhãn ""Tình huống 2"". Hình minh họa một bạn nữ đang chỉ tay và nói trong bong bóng thoại: ""Tóc An rối kìa!"". Bạn An đang bước vào cửa, đeo cặp sách, tóc tai bù xù, trên đầu có bong bóng suy nghĩ chứa dấu chấm hỏi ""?"". Dưới hình là câu hỏi: ""Nếu là An, em sẽ làm gì?"".
Phần cuối trang là mục ""c. Thực hành những việc sau:"" với ba hình minh họa xếp hàng ngang:
Hình 1 vẽ một bé gái đang soi gương chải đầu, kèm chú thích ""1) Chải tóc"".
Hình 2 vẽ đôi tay đang thắt dây giày thể thao, kèm chú thích ""2) Buộc dây giày"".
Hình 3 vẽ đôi tay đang dùng dụng cụ cắt móng tay, kèm chú thích ""3) Bấm móng tay"".
Góc dưới cùng bên trái là số trang ""22"".",,normal,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:38:50.00846+00
SGK_CanhDieu_DaoDuc_1_page_025,SGK_CanhDieu_DaoDuc_1_page_025.png,content,true,false,"[""animal_generic""]","Trang sách giáo khoa gồm các phần Tự liên hệ, Vận dụng và Lời khuyên xoay quanh chủ đề giữ gìn vệ sinh cá nhân.","Phần trên cùng là mục ""d. Tự liên hệ"" với hai câu hỏi gạch đầu dòng: ""– Em đã làm gì để bản thân luôn sạch sẽ, gọn gàng?"" và ""– Em cần làm thêm những việc gì để luôn sạch sẽ, gọn gàng?"".

Tiếp theo là tiêu đề ""VẬN DỤNG"" nằm trong khung màu xanh lá cây, bên cạnh có hình minh họa một chú chim nhỏ đang hót. Nội dung phần này liệt kê các hoạt động:
– ""Cùng bạn tham gia “Ngày hội sạch sẽ, gọn gàng”: Thi các kĩ năng: chải tóc, buộc dây giày, rửa tay. Thi “Ai sạch sẽ, gọn gàng?”.""
– ""Hằng ngày, cùng bạn kiểm tra vệ sinh cá nhân: mặt, tay, chân, quần áo, đầu tóc.""
– ""Thực hiện những việc làm sau để luôn sạch sẽ, gọn gàng: Đánh răng, rửa mặt. Tắm, gội. Chải tóc. Chỉnh trang quần áo, giày dép trước khi đi học, đi chơi.""

Phần dưới trang là một khung màu hồng với nhãn ""LỜI KHUYÊN"" ở góc trên trái. Bên trong khung chứa nội dung: ""Quần áo, đầu tóc gọn gàng / Thơm tho, sạch sẽ, em càng đáng yêu."". Giữa trang có logo mờ và chữ ""Cánh Diều"". Góc dưới cùng bên phải là số trang ""23"".",,low,[],,checked,[],,2025-12-14 11:24:23.593847+00,2025-12-20 14:39:50.652535+00
